Zip,Winner,RentBefore,RentAfter,RentLowered,Complainer,Year,End,Code,Lat,Lon
9711RG,Complainer,"545,00","504,13",,Huurder,2019,RG,9711,53.2178,6.574
8913HD,Complainer,"567,00","441,03",,Huurder,2019,HD,8913,53.2004,5.7775
1092GG,Complainer,"418,65","167,46",,Huurder,2019,GG,1092,52.356,4.9256
1213XE,Complainer,"585,00","409,50",,Huurder,2019,XE,1213,52.2138,5.1944
3527CN,Complainer,"500,00","275,00",,Huurder,2019,CN,3527,52.0779,5.0915
3527CN,Complainer,"500,00","275,00",,Huurder,2019,CN,3527,52.0779,5.0915
3527CN,Complainer,"400,00","220,00",,Huurder,2019,CN,3527,52.0779,5.0915
5014NM,Complainer,,,,Huurder,2019,NM,5014,51.5736,5.0885
5014NM,Complainer,,,,Huurder,2019,NM,5014,51.5736,5.0885
5014NM,Complainer,,,,Huurder,2019,NM,5014,51.5736,5.0885
5014NM,Complainer,,,,Huurder,2019,NM,5014,51.5736,5.0885
3523HJ,Complainer,,,,Huurder,2019,HJ,3523,52.0698,5.1263
3523HJ,Complainer,,,,Huurder,2019,HJ,3523,52.0698,5.1263
3523HJ,Complainer,,,,Huurder,2019,HJ,3523,52.0698,5.1263
3523HJ,Complainer,,,,Huurder,2021,HJ,3523,52.0698,5.1263
3012HT,Complainer,"514,35","308,61",,Huurder,2019,HT,3012,51.9205,4.4761
1211AP,Defendant,,,,Huurder,2019,AP,1211,52.2284,5.1794
3083NH,Complainer,"760,00","577,74",,Huurder,2019,NH,3083,51.8874,4.4845
3083NH,Complainer,,,,Huurder,2019,NH,3083,51.8874,4.4845
8381BP,Defendant,"311,34","311,34",,Huurder,2019,BP,8381,52.8584,6.2051
8931AR,Defendant,"616,80","556,70",,Huurder,2019,AR,8931,53.1896,5.7787
4631EC,Complainer,"605,13","484,10",,Huurder,2019,EC,4631,51.4216,4.3297
7811JR,Complainer,"708,00","566,40",,Huurder,2019,JR,7811,52.78,6.8977
2561DS,Complainer,"612,23","244,89",,Huurder,2019,DS,2561,52.0711,4.2777
6417TD,Complainer,"370,00","148,00",,Huurder,2019,TD,6417,50.8771,5.9767
6417TD,Complainer,"572,48","228,99",,Huurder,2019,TD,6417,50.8771,5.9767
3014TN,Defendant,"650,00","650,00",,Huurder,2019,TN,3014,51.9162,4.4666
3086PH,Defendant,"710,68","710,68",,Huurder,2019,PH,3086,51.8757,4.4656
2587EC,Defendant,"664,00","546,21",,Huurder,2019,EC,2587,52.1098,4.2883
2587EC,Complainer,"661,63","571,54",,Huurder,2020,EC,2587,52.1098,4.2883
1011PG,Defendant,"390,00","390,00",,Huurder,2019,PG,1011,52.3675,4.9024
3117DS,Defendant,"547,72","547,72",,Huurder,2019,DS,3117,51.9122,4.3889
3117KJ,Complainer,"730,00","584,00",,Huurder,2019,KJ,3117,51.9126,4.3915
3117KJ,Complainer,"730,00","703,95",,Huurder,2019,KJ,3117,51.9126,4.3915
3117EE,Complainer,"510,47","483,11",,Huurder,2019,EE,3117,51.9154,4.3877
2562KH,Complainer,"539,35","430,51",,Huurder,2019,KH,2562,52.0762,4.2841
2953ES,Complainer,"576,87","523,08",,Huurder,2019,ES,2953,51.8724,4.6429
3062LA,Complainer,"938,69","678,67",,Huurder,2019,LA,3062,51.9245,4.514
3012HX,Defendant,"623,94","623,94",,Huurder,2019,HX,3012,51.9198,4.4766
3441BR,Complainer,,,,Huurder,2019,BR,3441,52.0859,4.8858
3524BZ,Defendant,"275,00","275,00",,Huurder,2019,BZ,3524,52.065,5.1402
3524BZ,Defendant,"310,00","310,00",,Huurder,2019,BZ,3524,52.065,5.1402
3524BZ,Complainer,"220,00","194,99",,Huurder,2019,BZ,3524,52.065,5.1402
3524BZ,Defendant,"270,00","147,76",,Huurder,2019,BZ,3524,52.065,5.1402
3524BZ,Complainer,"275,00","197,72",,Huurder,2019,BZ,3524,52.065,5.1402
3039KL,Defendant,"1.250,00","1.250,00",,Huurder,2019,KL,3039,51.9268,4.4606
2523JH,Complainer,,,,Huurder,2019,JH,2523,52.0557,4.3179
6217KJ,Complainer,"264,34","89,91",,Huurder,2019,KJ,6217,50.8505,5.6782
6217KJ,Complainer,"246,34","54,96",,Huurder,2019,KJ,6217,50.8505,5.6782
6371EP,Defendant,"578,94","578,94",,Huurder,2019,EP,6371,50.9043,6.0086
6211PB,Complainer,"385,00","285,07",,Huurder,2019,PB,6211,50.8495,5.6842
6221BV,Complainer,"437,03","368,33",,Huurder,2019,BV,6221,50.8487,5.7042
6211LG,Complainer,"500,00","320,43",,Huurder,2019,LG,6211,50.8478,5.6883
6211BZ,Complainer,"305,00","206,02",,Huurder,2019,BZ,6211,50.8538,5.691
3011MJ,Complainer,"551,28","230,12",,Huurder,2019,MJ,3011,51.9203,4.4922
4641HW,Complainer,"640,00","450,49",,Huurder,2019,HW,4641,51.395,4.3233
6226BR,Complainer,"355,00","258,01",,Huurder,2019,BR,6226,50.8473,5.7262
2841VX,Complainer,"579,30","463,44",,Huurder,2019,VX,2841,51.9808,4.6651
2524AR,Defendant,"710,45","710,45",,Huurder,2019,AR,2524,52.0572,4.3152
2242RK,Complainer,"910,93","819,84",,Huurder,2019,RK,2242,52.1416,4.3893
3035EA,Defendant,"567,85","567,85",,Huurder,2019,EA,3035,51.931,4.4855
2574HR,Complainer,"600,00","180,00",,Huurder,2019,HR,2574,52.0667,4.2784
1083HP,Defendant,,,,Huurder,2019,HP,1083,52.3356,4.8835
1056VA,Complainer,"320,40","128,16",,Huurder,2019,VA,1056,52.3726,4.8569
1087EB,Defendant,"536,10","536,10",,Huurder,2019,EB,1087,52.3575,4.9982
1112GN,Complainer,"839,50","671,60",,Huurder,2019,GN,1112,52.3358,4.9544
2022DP,Complainer,"595,17","476,14",,Huurder,2019,DP,2022,52.4075,4.6528
3081BT,Complainer,"585,83","234,33",,Huurder,2019,BT,3081,51.8915,4.4914
3038VE,Complainer,"591,11","236,44",,Huurder,2019,VE,3038,51.9359,4.4623
2981AP,Complainer,"555,87","333,52",,Huurder,2019,AP,2981,51.8682,4.5995
3027HM,Complainer,"747,66","299,06",,Huurder,2019,HM,3027,51.9146,4.4373
2571HG,Complainer,"710,00","488,36",,Huurder,2019,HG,2571,52.0684,4.2915
3117WH,Defendant,"644,38","644,38",,Huurder,2019,WH,3117,51.9135,4.3826
1356AE,Complainer,"680,21","544,17",,Huurder,2019,AE,1356,52.3368,5.2337
2571TW,Complainer,"581,56","232,62",,Huurder,2019,TW,2571,52.0696,4.2867
2622EH,Complainer,"396,21","158,48",,Huurder,2019,EH,2622,51.9812,4.3426
1357BZ,Defendant,"860,00","860,00",,Huurder,2019,BZ,1357,52.3363,5.2276
3043VE,Complainer,"615,44","123,09",,Huurder,2019,VE,3043,51.9418,4.4242
1087KD,Defendant,"618,75","618,75",,Huurder,2019,KD,1087,52.3544,5.003
3075AS,Complainer,"335,66","302,09",,Huurder,2019,AS,3075,51.8894,4.4995
3039RH,Complainer,"615,00","246,00",,Huurder,2019,RH,3039,51.934,4.4594
3021TB,Complainer,"629,78","377,87",,Huurder,2019,TB,3021,51.9179,4.4616
2593VC,Complainer,"704,96","677,63",,Huurder,2019,VC,2593,52.0868,4.3448
2729KE,Defendant,,,,Huurder,2019,KE,2729,52.0593,4.5342
3076EK,Complainer,"658,00","600,87",,Huurder,2019,EK,3076,51.8775,4.5211
2593PD,Defendant,"674,55","674,55",,Huurder,2019,PD,2593,52.0857,4.3457
2725DZ,Defendant,"539,16","539,16",,Huurder,2019,DZ,2725,52.0718,4.497
2283XR,Complainer,,,,Huurder,2019,XR,2283,52.0427,4.3235
2283XR,Complainer,,,,Huurder,2019,XR,2283,52.0427,4.3235
3025PB,Complainer,"489,70","195,88",,Huurder,2019,PB,3025,51.9091,4.4397
3032PG,Complainer,"522,70","418,16",,Huurder,2019,PG,3032,51.9315,4.4714
3075HE,Complainer,"493,54","493,54",,Huurder,2019,HE,3075,51.8881,4.5076
2515LM,Complainer,"453,10","407,79",,Huurder,2019,LM,2515,52.0723,4.3131
2574PJ,Defendant,"411,16","411,16",,Huurder,2019,PJ,2574,52.0662,4.2741
3122KL,Complainer,"599,39","479,51",,Huurder,2019,KL,3122,51.9359,4.3714
3026CG,Complainer,"524,79","419,83",,Huurder,2019,CG,3026,51.9135,4.4412
3202GN,Complainer,"620,22","372,13",,Huurder,2019,GN,3202,51.8536,4.3163
3038SW,Complainer,"348,53","139,41",,Huurder,2019,SW,3038,51.9355,4.4604
3112KL,Complainer,"364,34","218,60",,Huurder,2019,KL,3112,51.9183,4.4144
2563RT,Complainer,,,,Huurder,2019,RT,2563,52.0696,4.271
2512ES,Defendant,"755,67","755,67",,Huurder,2019,ES,2512,52.0731,4.3045
3532EB,Complainer,"779,00","292,91",,Huurder,2019,EB,3532,52.0957,5.0919
3532EB,Complainer,"820,00","383,08",,Huurder,2019,EB,3532,52.0957,5.0919
3038NW,Complainer,"382,56","363,43",,Huurder,2019,NW,3038,51.9375,4.4661
1082XV,Complainer,"621,16","496,92",,Huurder,2019,XV,1082,52.3325,4.8748
3527KS,Complainer,"310,00","170,50",,Huurder,2019,KS,3527,52.0802,5.0924
9711GH,Complainer,,,,Huurder,2019,GH,9711,53.2144,6.5705
9711GH,Complainer,,,,Huurder,2020,GH,9711,53.2144,6.5705
3085HA,Complainer,"509,59","407,67",,Huurder,2019,HA,3085,51.8773,4.4944
3068ZM,Complainer,"638,44","574,60",,Huurder,2019,ZM,3068,51.9574,4.5349
3034ES,Defendant,"679,00","679,00",,Huurder,2019,ES,3034,51.931,4.4988
3032TK,Defendant,"578,00","578,00",,Huurder,2019,TK,3032,51.9302,4.4767
9724LD,Complainer,"263,00","183,14",,Huurder,2019,LD,9724,53.2121,6.5792
9724LD,Complainer,"455,00","414,36",,Huurder,2019,LD,9724,53.2121,6.5792
9724LD,Complainer,"263,00","105,20",,Huurder,2019,LD,9724,53.2121,6.5792
9724LD,Complainer,"455,00","273,00",,Huurder,2019,LD,9724,53.2121,6.5792
9715NW,Complainer,"255,00","153,00",,Huurder,2019,NW,9715,53.2338,6.5729
9715NW,Complainer,"210,00","97,38",,Huurder,2019,NW,9715,53.2338,6.5729
9715NW,Complainer,,,,Huurder,2022,NW,9715,53.2338,6.5729
9715NW,Complainer,,,,Huurder,2022,NW,9715,53.2338,6.5729
9715NW,Complainer,,,,Huurder,2022,NW,9715,53.2338,6.5729
9406SM,Defendant,"164,54","164,54",,Huurder,2019,SM,9406,53.006,6.5381
2518RM,Defendant,"585,00","585,00",,Huurder,2019,RM,2518,52.0793,4.2906
9035AE,Complainer,"439,75","175,90",,Huurder,2019,AE,9035,53.191,5.6413
9035AE,Complainer,"439,75","175,90",,Huurder,2019,AE,9035,53.191,5.6413
9035AE,Complainer,"438,27","131,48",,Huurder,2019,AE,9035,53.191,5.6413
9035AE,Complainer,"438,27","131,48",,Huurder,2019,AE,9035,53.191,5.6413
9035AE,Complainer,"439,75","263,85",,Huurder,2019,AE,9035,53.191,5.6413
9035AE,Complainer,,,,Huurder,2022,AE,9035,53.191,5.6413
9035AE,Complainer,,,,Huurder,2022,AE,9035,53.191,5.6413
9035AE,Complainer,,,,Huurder,2022,AE,9035,53.191,5.6413
9035AE,Defendant,,,,Huurder,2022,AE,9035,53.191,5.6413
9715AB,Complainer,"710,00","519,91",,Huurder,2019,AB,9715,53.2278,6.5629
9718CL,Complainer,"380,00","226,55",,Huurder,2019,CL,9718,53.217,6.5569
2271SR,Defendant,"354,04","354,04",,Huurder,2019,SR,2271,52.0732,4.3714
2522EL,Defendant,"418,30","418,30",,Huurder,2019,EL,2522,52.0603,4.3307
3037TN,Defendant,"709,93","709,93",,Huurder,2019,TN,3037,51.9343,4.4725
3201EB,Defendant,"628,52","628,52",,Huurder,2019,EB,3201,51.8491,4.3264
1076SN,Defendant,"602,66","602,66",,Huurder,2019,SN,1076,52.3482,4.8629
1501ND,Defendant,"453,38","453,38",,Huurder,2019,ND,1501,52.44,4.8259
3075BA,Defendant,"605,17","605,17",,Huurder,2019,BA,3075,51.884,4.5016
1441VM,Defendant,,,,Huurder,2019,VM,1441,52.4929,4.9567
2544ST,Defendant,"700,66","700,66",,Huurder,2019,ST,2544,52.0423,4.2522
3038TN,Defendant,"395,97","395,97",,Huurder,2019,TN,3038,51.9351,4.4659
3231XJ,Defendant,"680,41","680,41",,Huurder,2019,XJ,3231,51.9007,4.1613
9711TC,Complainer,,,,Huurder,2019,TC,9711,53.2181,6.5761
9711TC,Complainer,,,,Huurder,2019,TC,9711,53.2181,6.5761
3014AJ,Defendant,,,,Huurder,2019,AJ,3014,51.9208,4.4701
2565KD,Defendant,,,,Huurder,2019,KD,2565,52.078,4.2732
9726BC,Complainer,"800,00","404,21",,Huurder,2019,BC,9726,53.2133,6.556
9741EA,Complainer,"265,00","218,52",,Huurder,2019,EA,9741,53.2317,6.5566
2574AL,Complainer,"425,00","234,00",,Huurder,2019,AL,2574,52.0631,4.2726
3708HH,Complainer,"895,00","477,84",,Huurder,2019,HH,3708,52.0733,5.2613
2134PD,Complainer,"463,59","185,43",,Huurder,2019,PD,2134,52.3135,4.6622
2524XG,Complainer,"709,00","535,68",,Huurder,2019,XG,2524,52.0525,4.317
2524XG,Complainer,"709,00","425,40",,Huurder,2019,XG,2524,52.0525,4.317
3083AP,Complainer,"454,19","181,68",,Huurder,2019,AP,3083,51.8879,4.4952
2723VT,Complainer,"373,79","149,52",,Huurder,2019,VT,2723,52.0653,4.5198
1324GL,Defendant,"688,12","688,12",,Huurder,2019,GL,1324,52.3668,5.2113
3035HG,Defendant,"637,30","637,30",,Huurder,2019,HG,3035,51.9348,4.4814
2251SV,Complainer,"710,68","568,54",,Huurder,2019,SV,2251,52.1282,4.4533
3067TC,Defendant,"630,24","630,24",,Huurder,2019,TC,3067,51.9442,4.5474
3038SL,Defendant,"655,32","655,32",,Huurder,2019,SL,3038,51.937,4.4644
3068JB,Defendant,"711,26","711,26",,Huurder,2019,JB,3068,51.9584,4.5324
3062TD,Defendant,"234,72","234,72",,Huurder,2019,TD,3062,51.9242,4.515
3037VL,Complainer,"599,70","239,88",,Huurder,2019,VL,3037,51.937,4.4718
3086ER,Complainer,"446,46","401,81",,Huurder,2019,ER,3086,51.8741,4.4744
3086ER,Defendant,"446,46","446,46",,Huurder,2021,ER,3086,51.8741,4.4744
3118GM,Complainer,,,,Huurder,2019,GM,3118,51.9183,4.3788
2283KE,Defendant,,,,Huurder,2019,KE,2283,52.0453,4.3314
2316DB,Defendant,,,,Huurder,2019,DB,2316,52.1678,4.4981
3553SP,Complainer,"1.150,00","672,41",,Huurder,2019,SP,3553,52.1096,5.0879
3553SP,Complainer,"672,41","268,96","268,96",Huurder,2021,SP,3553,52.1096,5.0879
3818SE,Defendant,"455,99","455,99",,Huurder,2019,SE,3818,52.1386,5.372
3743BG,Complainer,"285,17","564,02",,Verhuurder,2019,BG,3743,52.2118,5.2881
3411ZG,Defendant,"712,81","712,81",,Huurder,2019,ZG,3411,51.9741,4.9569
1096DG,Defendant,"403,18","403,18",,Huurder,2019,DG,1096,52.3386,4.9257
3061JJ,Defendant,"591,12","591,12",,Huurder,2019,JJ,3061,51.9314,4.5035
3026CL,Defendant,"147,26","147,26",,Huurder,2019,CL,3026,51.9143,4.4422
1055TA,Complainer,"452,11","470,23",,Huurder,2019,TA,1055,52.3772,4.8558
1055TA,Complainer,"344,51","352,09",,Huurder,2019,TA,1055,52.3772,4.8558
1055TA,Complainer,"374,43","390,97",,Huurder,2019,TA,1055,52.3772,4.8558
3024EK,Defendant,,,,Huurder,2019,EK,3024,51.9062,4.4616
3024EK,Defendant,,,,Huurder,2019,EK,3024,51.9062,4.4616
3024EK,Defendant,,,,Huurder,2019,EK,3024,51.9062,4.4616
2514CT,Complainer,,,,Huurder,2019,CT,2514,52.0828,4.3096
3085CJ,Complainer,"760,00","498,86",,Huurder,2019,CJ,3085,51.8737,4.4845
1107DH,Complainer,"537,00","316,00",,Huurder,2019,DH,1107,52.292,4.9921
1093XN,Complainer,"504,94","403,95",,Huurder,2019,XN,1093,52.3623,4.93
2562TH,Complainer,"446,91","178,76",,Huurder,2019,TH,2562,52.0714,4.2779
3077VM,Complainer,"582,02","349,21",,Huurder,2019,VM,3077,51.8884,4.5689
1211KS,Complainer,"765,00","523,08",,Huurder,2019,KS,1211,52.2218,5.1736
2724AH,Complainer,"536,11","321,67",,Huurder,2019,AH,2724,52.0623,4.5126
3083XN,Complainer,"625,00","477,84",,Huurder,2019,XN,3083,51.8893,4.4752
3068KK,Complainer,"680,73","272,92",,Huurder,2019,KK,3068,51.9657,4.5787
3032BH,Complainer,"650,00","260,00",,Huurder,2019,BH,3032,51.9306,4.4776
1069ZP,Complainer,"579,87","463,89",,Huurder,2019,ZP,1069,52.3581,4.7957
5631GH,Defendant,"600,29","600,29",,Huurder,2019,GH,5631,51.4642,5.4906
2036EA,Complainer,"438,77","343,32",,Huurder,2019,EA,2036,52.3491,4.6552
2036EA,Complainer,"375,00","297,00",,Huurder,2019,EA,2036,52.3491,4.6552
1067LN,Defendant,"569,00","569,00",,Huurder,2019,LN,1067,52.3769,4.8
2562AT,Complainer,"725,00","512,73",,Huurder,2019,AT,2562,52.0756,4.2797
2802EE,Defendant,,,,Huurder,2019,EE,2802,52.0088,4.6964
2523JL,Complainer,,,,Huurder,2019,JL,2523,52.0556,4.3184
2518TJ,Complainer,,,,Huurder,2019,TJ,2518,52.0803,4.2857
3065SC,Defendant,"770,00","777,00",,Huurder,2019,SC,3065,51.9217,4.5523
2802KJ,Complainer,"285,70","228,56",,Huurder,2019,KJ,2802,52.0068,4.7021
2517AB,Defendant,,,,Huurder,2019,AB,2517,52.0859,4.2978
2517AB,Defendant,,,,Huurder,2019,AB,2517,52.0859,4.2978
2517AB,Defendant,,,,Huurder,2019,AB,2517,52.0859,4.2978
2517AB,Defendant,"603,47","603,47",,Huurder,2021,AB,2517,52.0859,4.2978
3037VE,Defendant,"588,88","588,88",,Huurder,2019,VE,3037,51.9358,4.4728
6043TZ,Defendant,"563,90","563,90",,Huurder,2019,TZ,6043,51.1903,6.0152
6042HE,Defendant,"424,27","424,27",,Huurder,2019,HE,6042,51.1965,6.0064
6041HM,Defendant,"695,00","695,00",,Huurder,2019,HM,6041,51.1903,5.9901
6041HM,Defendant,"695,00","695,00",,Huurder,2019,HM,6041,51.1903,5.9901
6224LS,Complainer,"610,00","183,00",,Huurder,2019,LS,6224,50.8429,5.7139
6041ER,Defendant,"500,00","500,00",,Huurder,2019,ER,6041,51.1947,5.9846
1186NW,Complainer,,,,Huurder,2019,NW,1186,52.284,4.8654
1186NW,Complainer,,,,Huurder,2019,NW,1186,52.284,4.8654
2242JV,Complainer,,,,Huurder,2019,JV,2242,52.1467,4.3927
6045VX,Complainer,"557,00","501,30",,Huurder,2019,VX,6045,51.1762,6.0035
3023RV,Defendant,"487,76","487,76",,Huurder,2019,RV,3023,51.9156,4.4495
6211RP,Complainer,,,,Huurder,2019,RP,6211,50.8517,5.6862
6211RP,Complainer,,,,Huurder,2019,RP,6211,50.8517,5.6862
3023XH,Complainer,"750,00","165,00",,Huurder,2019,XH,3023,51.9121,4.4525
2021HN,Defendant,"599,41","599,41",,Huurder,2019,HN,2021,52.3921,4.6407
2021HN,Complainer,"599,41","451,57",,Huurder,2019,HN,2021,52.3921,4.6407
2021HN,Complainer,"690,00","163,61",,Huurder,2019,HN,2021,52.3921,4.6407
2021HN,Complainer,"600,00","329,68",,Huurder,2020,HN,2021,52.3921,4.6407
9724BN,Complainer,"520,00","451,56",,Huurder,2019,BN,9724,53.2105,6.5753
9724BN,Defendant,"520,00","520,00",,Huurder,2019,BN,9724,53.2105,6.5753
9715HB,Complainer,"950,00","546,21",,Huurder,2019,HB,9715,53.2311,6.5679
9727HA,Complainer,"350,00","201,87",,Huurder,2019,HA,9727,53.2074,6.5604
9671BH,Complainer,"646,47","387,88",,Huurder,2019,BH,9671,53.1416,7.041
9697LA,Complainer,"527,86","475,07",,Huurder,2019,LA,9697,53.1073,7.0755
9728EK,Complainer,,,,Huurder,2019,EK,9728,53.1994,6.5574
3022HK,Complainer,"301,72","181,03",,Huurder,2019,HK,3022,51.9195,4.4423
3074CE,Complainer,"590,00","277,83",,Huurder,2019,CE,3074,51.894,4.5105
3074EP,Complainer,"675,35","368,83",,Huurder,2019,EP,3074,51.8956,4.5107
3112SM,Complainer,"553,00","442,40",,Huurder,2019,SM,3112,51.9193,4.4084
3112SM,Complainer,"386,89","232,13","232,13",Huurder,2021,SM,3112,51.9193,4.4084
3111EE,Complainer,"611,29","366,77",,Huurder,2019,EE,3111,51.9171,4.4022
3111EE,Complainer,"611,29","572,48",,Huurder,2019,EE,3111,51.9171,4.4022
3514VA,Defendant,"500,00","500,00",,Huurder,2019,VA,3514,52.0983,5.1213
3514VA,Complainer,"500,00","355,77",,Huurder,2019,VA,3514,52.0983,5.1213
4824CV,Defendant,"540,60","540,60",,Huurder,2019,CV,4824,51.6065,4.747
5046BA,Defendant,"691,00","691,00",,Huurder,2019,BA,5046,51.5752,5.0854
7533BX,Complainer,"700,00","467,32",,Huurder,2019,BX,7533,52.2193,6.9187
7533BX,Complainer,"685,00","451,56",,Huurder,2019,BX,7533,52.2193,6.9187
7533BX,Complainer,,,,Huurder,2019,BX,7533,52.2193,6.9187
7533BX,Complainer,,,,Huurder,2019,BX,7533,52.2193,6.9187
4826LD,Complainer,"542,93","325,76",,Huurder,2019,LD,4826,51.6047,4.7827
4904HC,Defendant,"566,83","566,83",,Huurder,2019,HC,4904,51.6236,4.8554
4904HC,Complainer,,,,Huurder,2020,HC,4904,51.6236,4.8554
1064ZL,Defendant,"538,96","538,96",,Huurder,2019,ZL,1064,52.3734,4.8135
1186NT,Complainer,,,,Huurder,2019,NT,1186,52.284,4.8654
5025JT,Complainer,,,,Huurder,2019,JT,5025,51.5482,5.0691
1062HK,Complainer,"477,80","318,06",,Huurder,2019,HK,1062,52.3554,4.8368
4701AT,Defendant,,,,Huurder,2019,AT,4701,51.5326,4.4539
4701AT,Complainer,,,,Huurder,2019,AT,4701,51.5326,4.4539
1946WG,Defendant,"566,01","566,01",,Huurder,2019,WG,1946,52.4918,4.6709
1058BE,Complainer,"347,46","277,97",,Huurder,2019,BE,1058,52.3617,4.8536
1058BE,Complainer,"478,55","382,84",,Huurder,2021,BE,1058,52.3617,4.8536
1057XJ,Defendant,"551,54","551,54",,Huurder,2019,XJ,1057,52.3671,4.859
2011AT,Defendant,"490,37","490,37",,Huurder,2019,AT,2011,52.3825,4.6442
1061MJ,Defendant,"1.150,00","1.150,00",,Huurder,2019,MJ,1061,52.3753,4.839
1334BZ,Complainer,"597,30","574,94",,Huurder,2019,BZ,1334,52.3936,5.2811
4811TX,Complainer,"550,00","258,70",,Huurder,2019,TX,4811,51.5872,4.7669
6874BJ,Complainer,"480,33","409,50",,Huurder,2019,BJ,6874,52.0057,5.7879
1055CG,Complainer,"559,07","447,26",,Huurder,2019,CG,1055,52.3777,4.8517
2033KD,Defendant,"410,31","410,31",,Huurder,2019,KD,2033,52.3725,4.6444
9686PG,Defendant,"402,07","402,07",,Huurder,2019,PG,9686,53.1708,7.0931
1103EA,Defendant,"522,33","522,33",,Huurder,2019,EA,1103,52.3214,4.9725
1034PA,Defendant,"710,68","710,68",,Huurder,2019,PA,1034,52.4128,4.9227
6826SL,Complainer,"710,00","445,36",,Huurder,2019,SL,6826,51.9789,5.9592
7556SL,Complainer,"625,00","250,00",,Huurder,2019,SL,7556,52.2681,6.7808
1082JB,Complainer,,,,Huurder,2019,JB,1082,52.3275,4.8713
7591BC,Defendant,,,,Huurder,2019,BC,7591,52.3772,7.0075
7481HV,Complainer,"695,00","445,32",,Huurder,2019,HV,7481,52.1557,6.7408
1103PJ,Complainer,"332,52","334,52",,Huurder,2019,PJ,1103,52.3256,4.9809
1103PJ,Complainer,"388,65","390,65",,Huurder,2019,PJ,1103,52.3256,4.9809
1103PJ,Complainer,"394,87","396,87",,Huurder,2019,PJ,1103,52.3256,4.9809
1103PK,Complainer,"394,87","396,87",,Huurder,2019,PK,1103,52.3252,4.9798
1103PA,Complainer,"542,02","544,02",,Huurder,2019,PA,1103,52.3252,4.9798
3011VN,Defendant,"660,79","660,79",,Huurder,2019,VN,3011,51.9214,4.4953
3011VN,Defendant,"635,99","635,99",,Huurder,2019,VN,3011,51.9214,4.4953
7533AE,Complainer,"320,00","230,98",,Huurder,2019,AE,7533,52.2224,6.9238
7542GH,Complainer,"770,19","462,11",,Huurder,2019,GH,7542,52.1916,6.8923
7521ZG,Defendant,"523,99","523,99",,Huurder,2019,ZG,7521,52.2329,6.8473
2562EM,Complainer,"650,00","530,41",,Huurder,2019,EM,2562,52.0714,4.2848
2562EM,Complainer,"650,00","390,00",,Huurder,2019,EM,2562,52.0714,4.2848
2021XD,Complainer,"699,00","514,67",,Huurder,2019,XD,2021,52.3916,4.6427
2021XD,Complainer,"699,00","279,60",,Huurder,2019,XD,2021,52.3916,4.6427
7006HR,Defendant,"573,84","573,84",,Huurder,2019,HR,7006,51.9639,6.265
6531HD,Complainer,"675,00","512,73",,Huurder,2019,HD,6531,51.8306,5.8523
1013ZJ,Complainer,"465,85","279,51",,Huurder,2019,ZJ,1013,52.3922,4.8734
7546EZ,Defendant,"558,09","558,09",,Huurder,2019,EZ,7546,52.1939,6.8554
2591AD,Complainer,"895,00","460,86",,Huurder,2019,AD,2591,52.0897,4.3551
6511CV,Complainer,"379,00","366,20",,Huurder,2019,CV,6511,51.8485,5.8585
7523SG,Complainer,,,,Huurder,2019,SG,7523,52.2422,6.8928
7523SG,Complainer,,,,Huurder,2019,SG,7523,52.2422,6.8928
7241AT,Complainer,"699,00","559,20",,Huurder,2019,AT,7241,52.1603,6.4165
6828HW,Defendant,,,,Huurder,2019,HW,6828,51.9795,5.9163
1061XJ,Defendant,"605,46","605,46",,Huurder,2019,XJ,1061,52.3689,4.8392
2721NJ,Complainer,"626,40","250,56",,Huurder,2019,NJ,2721,52.0605,4.5408
2565TX,Defendant,"434,10","434,10",,Huurder,2019,TX,2565,52.0748,4.2583
1079DM,Complainer,"668,28","668,28",,Huurder,2019,DM,1079,52.3415,4.9057
2992SL,Defendant,"651,34","651,34",,Huurder,2019,SL,2992,51.8521,4.5359
2013ZD,Complainer,"747,56","448,53",,Huurder,2019,ZD,2013,52.3783,4.6221
1215LX,Complainer,"350,40","355,82",,Huurder,2019,LX,1215,52.2101,5.157
3235AZ,Complainer,,,,Huurder,2019,AZ,3235,51.8763,4.06
1018BT,Complainer,"685,95","548,76",,Huurder,2019,BT,1018,52.3688,4.9164
1018BT,Complainer,"561,25","449,00",,Huurder,2019,BT,1018,52.3688,4.9164
1018BT,Defendant,"578,05","578,05",,Huurder,2021,BT,1018,52.3688,4.9164
3708DL,Complainer,"585,31","635,31",,Huurder,2019,DL,3708,52.0766,5.2638
5627JN,Defendant,"561,17","561,17",,Huurder,2019,JN,5627,51.4798,5.4488
3081RW,Defendant,"435,00","435,00",,Huurder,2019,RW,3081,51.8922,4.4914
3081RW,Complainer,"600,00","540,00","540,00",Huurder,2021,RW,3081,51.8922,4.4914
3317PD,Complainer,,,,Huurder,2019,PD,3317,51.795,4.6619
6531ED,Complainer,"695,00","678,67",,Huurder,2019,ED,6531,51.8362,5.8482
6531ED,Complainer,"695,00","678,67",,Huurder,2019,ED,6531,51.8362,5.8482
6531ED,Complainer,"695,00","668,27",,Huurder,2019,ED,6531,51.8362,5.8482
